UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
2018,190590,757,Switzerland,289593607423,22234640370.0,10.0,4352.663919,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,370266892.0,284992.0756750165
2018,190590,784,United Arab Emirates,254510973245,22234640370.0,4.6,5311.051054,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,288881972.0,2600334.9418341937
2018,190590,792,Turkey,234394880098,22234640370.0,6.6,3503.36073,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,37295563.0,156341.3215003288
2018,190590,818,Egypt,94326188483,22234640370.0,18.7,3904.990177,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,1374724.0,19744.458254891277
2018,190590,826,United Kingdom,723877103929,22234640370.0,2.8,4893.2409,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,1916924416.0,8652364.123175971
2018,190590,842,USA,2629608381499,22234640370.0,,7709.062611,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,3608337830.0,81284854.01111388
2018,190230,12,Algeria,42196119729,2956761018.0,29.9,7208.084423,175405660377,170163165961,42228429.0,100.6914333,46.22686,9954.009766,795971.0,48938.39522094115
2018,190230,36,Australia,240422685574,2956761018.0,2.8,10825.56719,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,142720246.0,9647540.6634379
2018,190230,40,Austria,186965232670,2956761018.0,5.6,3745.015479,455094861902,417237869116,8840521.0,,78.70694,8289.029297,30164153.0,1166194.76120363
2018,190230,56,Belgium,461444842911,2956761018.0,5.6,4214.505476,543734366831,502698069367,11427054.0,,72.18146,8722.114258,44798675.0,1436639.30991315
2018,190230,76,Brazil,185290138433,2956761018.0,15.2,11200.298,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,3154508.0,15938.704523812672
2018,190230,104,Myanmar,21113013351,2956761018.0,14.5,4079.434753,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,3799234.0,204515.55010353323
2018,190230,124,Canada,462631936513,2956761018.0,2.3,8103.697916,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,136038570.0,7483855.762787108
2018,190230,144,Sri Lanka,18419136335,2956761018.0,30.0,5537.1552,88425889592,87428125558,21670000.0,129.0690309,59.95122,5840.512695,533261.0,21338.90772819757
2018,190230,152,Chile,75903274076,2956761018.0,3.4,10003.96728,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,3868934.0,42807.030081508645
2018,190230,156,China,2162214649902,2956761018.0,14.4,6227.119784,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,204303918.0,17844436.52305675
2018,190230,203,Czechia,186473607616,2956761018.0,5.6,3458.730102,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,23029219.0,747092.6641911967
2018,190230,251,France,667420759741,2956761018.0,5.6,4407.089326,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,118929602.0,6602643.102639816
2018,190230,276,Germany,1315409332891,2956761018.0,5.6,4242.354912,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,183203262.0,6551731.346167512
2018,190230,320,Guatemala,13969525515,2956761018.0,14.1,9071.494523,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,1910125.0,48710.15568241195
2018,190230,344,"China, Hong Kong SAR",643394798125,2956761018.0,0.0,5524.479441,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,182215336.0,35113843.492361404
2018,190230,360,Indonesia,191443243509,2956761018.0,18.8,6320.719572,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,30174481.0,4080527.135262433
2018,190230,381,Italy,506856859377,2956761018.0,5.6,4343.687731,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,22809844.0,1155846.511340486
2018,190230,392,Japan,759875312417,2956761018.0,17.3,6681.005513,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,40443617.0,9592214.881501138
2018,190230,398,Kazakhstan,34721768925,2956761018.0,12.3,3614.141019,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,21735388.0,1137943.8995182882
2018,190230,414,Kuwait,37380235154,2956761018.0,4.5,5801.716713,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,2123569.0,240683.08884950506
2018,190230,458,Malaysia,221735105989,2956761018.0,6.5,5124.450436,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,125717000.0,10310627.256829405
2018,190230,484,Mexico,473441791355,2956761018.0,9.4,10308.89991,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,3576270.0,47457.832673064295
2018,190230,496,Mongolia,6125977140,2956761018.0,5.0,4213.722634,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,18537395.0,2614965.7177682254
2018,190230,528,Netherlands,548417493258,2956761018.0,5.6,4040.784507,914043438180,833869641687,17231624.0,,76.08463,8573.182617,132336645.0,1931706.6986565306
2018,190230,554,New Zealand,45058310241,2956761018.0,3.5,12453.21815,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,48877733.0,1438360.1251537327
2018,190230,579,Norway,92821296616,2956761018.0,0.0,4271.332966,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,18408941.0,421966.1526603186
2018,190230,604,Peru,43743198163,2956761018.0,0.0,12174.08507,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,503495.0,42127.60211888579
2018,190230,608,Philippines,119619804041,2956761018.0,14.1,7272.806067,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,16395431.0,2289043.958954061
2018,190230,616,Poland,271014771734,2956761018.0,5.6,3258.797436,587411745162,526508877305,37974750.0,3.160616667,77.85723,7753.967285,34883382.0,1068543.1312457942
2018,190230,643,Russian Federation,246605953599,2956761018.0,12.3,3187.80025,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,18984124.0,1567178.731000368
2018,190230,682,Saudi Arabia,148653112350,2956761018.0,4.5,5669.76797,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,9663272.0,881346.0038892734
2018,190230,699,India,517005871911,2956761018.0,24.0,5448.237651,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,11437587.0,262152.83942313405
2018,190230,702,Singapore,385054245178,2956761018.0,0.0,6588.017181,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,54930701.0,10350384.91403489
2018,190230,704,Viet Nam,238190033672,2956761018.0,35.9,4930.004407,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,32078960.0,1516968.936947504
2018,190230,710,South Africa,96117430662,2956761018.0,16.4,8001.718566,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,12726389.0,298744.3566740218
2018,190230,724,Spain,380074959825,2956761018.0,5.6,4801.154184,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,44452367.0,1511509.4277872427
2018,190230,757,Switzerland,289593607423,2956761018.0,7.7,4354.251511,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,36326366.0,1299372.1537623687
2018,190230,784,United Arab Emirates,254510973245,2956761018.0,4.5,4831.570342,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,12429377.0,1116841.7383032148
2018,190230,792,Turkey,234394880098,2956761018.0,17.5,4190.365275,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,2300194.0,37940.70895843214
2018,190230,818,Egypt,94326188483,2956761018.0,24.4,3917.856042,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,508676.0,34157.236449441465
2018,190230,826,United Kingdom,723877103929,2956761018.0,5.6,5055.523239,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,230894264.0,7443468.986965567
2018,190230,842,USA,2629608381499,2956761018.0,,7832.742576,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,262496559.0,38772283.064377785
2018,190219,12,Algeria,42196119729,4187895647.0,29.9,4744.837598,175405660377,170163165961,42228429.0,100.6914333,46.22686,9954.009766,609059.0,34347.49392414927
2018,190219,36,Australia,240422685574,4187895647.0,2.8,10726.78384,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,74481213.0,627931.6861282386
2018,190219,40,Austria,186965232670,4187895647.0,7.4,3465.014917,455094861902,417237869116,8840521.0,,78.70694,8289.029297,39899081.0,84035.28193059418
2018,190219,56,Belgium,461444842911,4187895647.0,7.4,3899.711045,543734366831,502698069367,11427054.0,,72.18146,8722.114258,84407767.0,48332.191365333834
2018,190219,76,Brazil,185290138433,4187895647.0,15.2,9523.405673,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,28399944.0,126198.74541147951
2018,190219,104,Myanmar,21113013351,4187895647.0,14.4,4705.567885,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,1526464.0,60976.114084719964
2018,190219,124,Canada,462631936513,4187895647.0,2.2,8033.149812,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,157951121.0,1034224.4742005822
2018,190219,144,Sri Lanka,18419136335,4187895647.0,29.3,7254.991536,88425889592,87428125558,21670000.0,129.0690309,59.95122,5840.512695,458039.0,13632.765507318734
2018,190219,152,Chile,75903274076,4187895647.0,3.4,9096.029589,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,38506631.0,104899.47635452925
2018,190219,156,China,2162214649902,4187895647.0,14.5,6517.066155,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,35654676.0,3499531.415622319
2018,190219,203,Czechia,186473607616,4187895647.0,7.4,3900.422442,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,30052103.0,70265.00287164685
2018,190219,251,France,667420759741,4187895647.0,7.4,4577.647373,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,305349961.0,736004.1509826842
2018,190219,276,Germany,1315409332891,4187895647.0,7.4,4205.718341,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,368167746.0,1667911.9095915589
2018,190219,320,Guatemala,13969525515,4187895647.0,14.4,7242.011779,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,3196690.0,43294.37591051694
2018,190219,344,"China, Hong Kong SAR",643394798125,4187895647.0,0.0,6596.403519,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,80415057.0,4669424.583282965
2018,190219,360,Indonesia,191443243509,4187895647.0,18.7,6496.207342,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,6016503.0,176281.47143561477
2018,190219,364,Iran,49556486747,4187895647.0,55.0,3435.236069,453996479250,445345256459,81800269.0,18414.44801,55.69678,6562.448242,1699812.0,20197.81484627877
2018,190219,381,Italy,506856859377,4187895647.0,7.4,4053.772062,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,48081705.0,89730.01334190354
2018,190219,392,Japan,759875312417,4187895647.0,12.8,7326.579659,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,238726053.0,10068260.379136642
2018,190219,398,Kazakhstan,34721768925,4187895647.0,14.2,4110.244898,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,3752648.0,30712.46407506662
2018,190219,414,Kuwait,37380235154,4187895647.0,4.6,4788.95766,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,20240392.0,149498.31631200752
2018,190219,458,Malaysia,221735105989,4187895647.0,5.3,5825.57131,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,28228159.0,1032128.1389786205
2018,190219,484,Mexico,473441791355,4187895647.0,9.4,8682.362202,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,22240188.0,105960.51917175013
2018,190219,496,Mongolia,6125977140,4187895647.0,5.0,5479.214315,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,2504870.0,98021.71790275651
2018,190219,528,Netherlands,548417493258,4187895647.0,7.4,4136.753404,914043438180,833869641687,17231624.0,,76.08463,8573.182617,99797794.0,214934.50207423492
2018,190219,554,New Zealand,45058310241,4187895647.0,3.4,12641.28736,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,12490895.0,107330.33958246016
2018,190219,579,Norway,92821296616,4187895647.0,7.6,4252.950055,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,20968738.0,18000.4113239063
2018,190219,604,Peru,43743198163,4187895647.0,0.0,10112.34422,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,1544604.0,32774.39632132701
2018,190219,608,Philippines,119619804041,4187895647.0,14.1,7000.051293,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,26050751.0,1229770.3338713706
2018,190219,616,Poland,271014771734,4187895647.0,7.4,3197.774508,587411745162,526508877305,37974750.0,3.160616667,77.85723,7753.967285,42859448.0,82089.63057766347
2018,190219,643,Russian Federation,246605953599,4187895647.0,14.2,2767.818305,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,64777070.0,466544.8201598091
2018,190219,682,Saudi Arabia,148653112350,4187895647.0,4.6,4571.431923,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,50020546.0,295727.8204423271
2018,190219,699,India,517005871911,4187895647.0,23.9,5208.460432,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,4235951.0,64132.32832965297
2018,190219,702,Singapore,385054245178,4187895647.0,0.0,7557.982332,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,33425325.0,867861.4242332592
2018,190219,704,Viet Nam,238190033672,4187895647.0,25.7,5996.794074,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,5525417.0,550603.5738282978
2018,190219,710,South Africa,96117430662,4187895647.0,32.7,7471.800667,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,34135541.0,11620.099935771108
2018,190219,724,Spain,380074959825,4187895647.0,7.4,5089.294046,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,66772613.0,88091.00146860273
2018,190219,757,Switzerland,289593607423,4187895647.0,4.2,4745.63118,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,56271602.0,106559.49653999046
2018,190219,784,United Arab Emirates,254510973245,4187895647.0,4.6,4878.227164,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,55650087.0,364194.39461789996
2018,190219,792,Turkey,234394880098,4187895647.0,11.7,3558.643999,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,5270691.0,42248.46796816758
2018,190219,818,Egypt,94326188483,4187895647.0,24.4,4684.133462,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,2067101.0,27536.085560890362
2018,190219,826,United Kingdom,723877103929,4187895647.0,7.4,5001.085632,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,129944531.0,1546213.7039483942
2018,190219,842,USA,2629608381499,4187895647.0,,7961.916087,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,599695823.0,16014594.435188755
2018,591190,12,Algeria,42196119729,2801885194.0,12.2,3885.041175,175405660377,170163165961,42228429.0,100.6914333,46.22686,9954.009766,6400598.0,43104.551619969876
2018,591190,36,Australia,240422685574,2801885194.0,2.2,12174.53054,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,39826834.0,727796.0587367177
2018,591190,40,Austria,186965232670,2801885194.0,1.4,4006.147088,455094861902,417237869116,8840521.0,,78.70694,8289.029297,26732726.0,254967.83850169904
2018,591190,56,Belgium,461444842911,2801885194.0,1.4,4101.802154,543734366831,502698069367,11427054.0,,72.18146,8722.114258,25906054.0,250553.08976059782
2018,591190,76,Brazil,185290138433,2801885194.0,24.9,9951.827939,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,17475220.0,102811.15858070477
2018,591190,104,Myanmar,21113013351,2801885194.0,1.0,4773.796827,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,1155690.0,6113.3924230424645
2018,591190,124,Canada,462631936513,2801885194.0,0.0,7789.100676,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,79191329.0,586392.9985515204
2018,591190,144,Sri Lanka,18419136335,2801885194.0,0.0,6704.815755,88425889592,87428125558,21670000.0,129.0690309,59.95122,5840.512695,2037484.0,3404.6987140019064
2018,591190,152,Chile,75903274076,2801885194.0,3.2,10764.11776,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,20374251.0,137872.20012770352
2018,591190,156,China,2162214649902,2801885194.0,7.3,7043.640089,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,245537958.0,36805482.6090685
2018,591190,203,Czechia,186473607616,2801885194.0,1.4,3815.719477,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,32653846.0,204687.01902206708
2018,591190,251,France,667420759741,2801885194.0,1.4,3694.955719,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,68514537.0,690239.123174055
2018,591190,276,Germany,1315409332891,2801885194.0,1.4,3915.243523,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,149252001.0,4690404.766679643
2018,591190,320,Guatemala,13969525515,2801885194.0,0.0,9528.208337,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,1853360.0,3331.2402703070816
2018,591190,344,"China, Hong Kong SAR",643394798125,2801885194.0,0.0,7556.124477,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,42635328.0,918832.5487363004
2018,591190,360,Indonesia,191443243509,2801885194.0,4.7,8830.618844,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,41664895.0,1833305.1010934869
2018,591190,364,Iran,49556486747,2801885194.0,5.0,4204.020027,453996479250,445345256459,81800269.0,18414.44801,55.69678,6562.448242,6657609.0,139184.01864161968
2018,591190,381,Italy,506856859377,2801885194.0,1.4,3745.935062,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,86211003.0,921023.2737729833
2018,591190,392,Japan,759875312417,2801885194.0,0.7,8041.071639,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,141605156.0,21533509.694555905
2018,591190,398,Kazakhstan,34721768925,2801885194.0,4.7,5021.657868,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,13718870.0,133176.23158806862
2018,591190,414,Kuwait,37380235154,2801885194.0,4.5,5081.752588,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,4952412.0,187748.7649641601
2018,591190,458,Malaysia,221735105989,2801885194.0,0.0,8139.093007,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,22971272.0,447724.6524930064
2018,591190,484,Mexico,473441791355,2801885194.0,6.0,9316.586322,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,187739960.0,6876154.098690764
2018,591190,496,Mongolia,6125977140,2801885194.0,5.0,6216.004001,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,383084.0,6920.73227694485
2018,591190,528,Netherlands,548417493258,2801885194.0,1.4,4147.395342,914043438180,833869641687,17231624.0,,76.08463,8573.182617,48298406.0,604551.3605632919
2018,591190,554,New Zealand,45058310241,2801885194.0,1.7,14174.97413,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,8048860.0,129663.86592792963
2018,591190,579,Norway,92821296616,2801885194.0,0.0,3941.324158,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,11960483.0,62432.828381979154
2018,591190,604,Peru,43743198163,2801885194.0,0.0,10255.86171,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,9404375.0,175158.67117837517
2018,591190,608,Philippines,119619804041,2801885194.0,4.7,8857.700745,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,9791005.0,382516.1744225333
2018,591190,616,Poland,271014771734,2801885194.0,1.4,3594.588487,587411745162,526508877305,37974750.0,3.160616667,77.85723,7753.967285,38568132.0,627211.461649496
2018,591190,643,Russian Federation,246605953599,2801885194.0,4.7,4003.114391,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,50691899.0,2162053.303532505
2018,591190,682,Saudi Arabia,148653112350,2801885194.0,4.5,5139.189765,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,21862291.0,536720.3605503226
2018,591190,699,India,517005871911,2801885194.0,8.1,6163.912007,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,44565628.0,1701837.826797136
2018,591190,702,Singapore,385054245178,2801885194.0,0.0,8456.78703,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,23267610.0,359977.86587314226
2018,591190,704,Viet Nam,238190033672,2801885194.0,1.4,6979.073665,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,63729427.0,4946593.043607145
2018,591190,710,South Africa,96117430662,2801885194.0,8.6,8309.440888,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,26278036.0,207680.02524023945
2018,591190,724,Spain,380074959825,2801885194.0,1.4,4757.850947,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,27700112.0,306463.02253742167
